ano,codigo_programa,sigla_ies,nome_ies,nome_programa,grande_area,area_conhecimento,area_avaliacao,autor,titulo,nivel,palavras_chave,resumo
1996,24001015004P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,Regina Célia Gonçalves,Vidas no Labirinto: Mulheres e Trabalhos Artesanal - Um Estudo sobre as Artesãs da Chã dos Pereiras - Ingá - PB.,Mestrado,Trabalho Artesanal; Representação; Associativismo;,"Este estudo reconstitui o trabalho de mulheres artesãs de uma comunidade do interior da Paraíba tomando como referência as representações elaboradas pelo grupo e as relações sociais que se construe a partir da organização do trabalho (Associativismo, Cooperativismo). Tomando como base a memória das artesãs, o estudo procura perceber o significado das relações que se estabelecem pelo trabalho e pela vida associativa."
1996,24001015004P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,Joana Belarmino de Sousa,A Luta dos Grupos Estigmatizados pela Cidadania Plena: Um Estudo sobre o  Movimento Associativista dos Cegos na Paraíba.,Mestrado,Movimento  Social; Cegos;  Exclusão  Social e Cidadania;,"O presente trabalho estudo o movimento associativista dos cegos da Paraíba, através do estudo da Sociedade dos Cegos da Paraíba (SOCEP). Teoricamente se distancia dos estudos que evidenciam a questão do estigma, para ressaltar a dimensão política do grupo, sua qualidade de movimento social, tendo como aporte teórico a perspectiva sociológica de Bourdieu. A pesquisa concluiu ser  a  SOCEP um instrumento de luta das pessoas cegas que incorporam alianças e apropriação do espaço de atuação e reevindicação pelo acesso à cidadania."
1996,24001015004P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,Maria do Carmo Araújo,Festa e Resistência Negra. O Carnaval no Contexto dos Blocos Afro ILÊ AIYÊ e OLODUM em Salvador - BA.,Mestrado,Negritude - Carnaval - Blocos Afro,"Tem como objetivo principal investigar os sentidos e o que representa a festa de carnaval para o segmento social negro no contexto dos blocos afro Ilê Aiyê e Olodum. O ponto de partida é a compreensão da trajetória dos negros nos espaços permitidos das festas apropriando-se de tempo e lugares para as suas manifestações culturais. Por meio de uma metodologia etnográfica e participativa buscou-se compreender as oposições local-global; tradição-reacriação da tradição; conveniência-interação, na caracterização dos grupos afro e suas relações com a sociedade abrangente."
1996,24001015004P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,Maria Cristina Rocha Barreto,Imagens da Cidade. A Idéia do Progresso nas Fotografias da Cidade da Parahyba (1870-1930).,Mestrado,Imagens; Urbanização; Desenvolvimento;,"Proposta deste trabalho é discutir as idéias de progresso e desenvolvimento urbano na Cidade da Parahyba (João Pessoa) construídas e veiculadas através de fotografias no período de 1870 a 1930. Objeto específico do trabalho é verificar que tipo de imagem de cidade é transmitida através das fotografias, no momento em que existia um clima de progresso e de reforma urbana nesta cidade."
1996,24001015004P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,Augusto Cesar Morais Gomes,"Sociedade, Sou Muito Mais do que Pensas - Desclassificação, Mendicância e Representações.",Mestrado,Mendicância; Exclusão;  Representações;,O estudo tem como eixo central o problema de mendicância entre ex-trabalhadores na cidade de Campina Grande. Análise configura a relação existente entre um agudo processo de descenso social e as mudanças nas representações simbólicas relativas a figura do mendigo. Nesta construção simbólica o universo de representação do ex-trabalhador vai apagando todos os conceitos de altivez construídos durante sua vida anterior como sujeito inserido ao sistema produtivo.
1996,24001015004P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,Paulo Giovani Antonino Nunes,A Questão Democrática no Sindicalismo Cutista no Estado da Paraíba.,Mestrado,Democracia; Sindicalismo; Participação;,"O trabalho aborda a democracia no sindicalismo cutista no Estado da Paraíba, especificamente os mecanismos e as práticas democráticas existentes no sindicatos filiados à CUT.  pesquisa toma por base o comprometimento do chamado ""Novo""sindicalismo com a democracia reafirmando em documentos resoluções e nos diversos mecanismos de participação das bases na vida sindical."
1996,24001023023P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA RURAL,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,FERNANDO LUIZ ALVES BARROSO,"A Hora do Povo na TV. Análise do discurso de uma experiência ""popular"" de televisão.",Mestrado,PODER; VERDADE; POVO.,"A presente dissertação tem como tema o discurso predominente à partir de 1991 na TV Borborema de Campina Grande-PB. Este discurso fundava-se na adoção por aquela emissora do lema ""TV  da Terra"" e na criação dos programas ""A Hora do Povo na TV"" e debates na TV através do discurso da TV na terra e dos referidos programas. A TV Borborema tentava distingui-se como ""televisão popular"" no espaço da mídia eletrônica local. Esta abordagem rompe com as perspectivas teórico-metodologicas orientadas pela idéia de veiculação ""ideologizada"" do ""popular"" pelos meios de comunicação de massa ao invés de aceitar que aquele discurso fosse um mascaramento sobre o ""verdadeiro popular"" para produzir a alimentação e negar a luta de classes este trabnalho pressupõe que o ""popular"" da TV Borborema corresponde a uma verdade - entre outras - efetivamente presente à realidade social assim, colocou-se a necessidade de entender qual o ""popular"" eleito pela TV Borborema e as condições da veiculação do discurso relativo a este ""popular"" pela emissora."
1996,24001023023P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA RURAL,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,VALMIR LUIZ STROPASOLAS,Estado  e Desenvolvimento Agrícola Sustentável: reflexões à partir de uma intervenção.,Mestrado,Estado; Setor Público; Desenvolvimento Agrícola.,O presente trabalho analisa os principais entraves existentes no Setor Público para a operacionalização do enfoque de desenvolvimento agrícola sustentável. Foi elaborado à partir da análise de uma experiência: a tentativa de implantação do Programa de Defesa Sanitária Vegetal pelo Setor Público Agrícola em Santa Catarina. Destaca a importância da adoção do planejamento integrado e participativo nas instituições do setor instrumento ímpar para a realização do novo enfoque de desenvolvimento.
1996,24001023023P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA RURAL,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,ORLANDIL DE LIMA MOREIRA,O Sindicato e a Usina redefinindo relações: um estudo sobre as repercussões das lutas sociais dos canavieiros no município de Sapé - 1984-1994.,Mestrado,SINDICATO; CIDADANIA; PODEER LOCAL.,O trabalho tem como objetivo de análise de  lutas sociais dos canavieiros  no Município de Sapé-PB no período de 1984-1994. Buscamos analisar as repercussões dessas lutas procurando  perceber os limites e possibilidades que tiveram tais lutas para a conquista dos direitos ao mesmo tempo que procuramos compreender os deslocamentos e redefinição de relações sociais de dominação  no mundo do trabalho e na esfera da política local.
1996,24001023023P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA RURAL,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,DALVA FELIPE DE OLIVEIRA,"Mulher trabalho e vida no campo: um estudo junto às mulheres da  comunidade rural do Ligeiro, no Cariri paraibano.",Mestrado,Mulher; Trablho ; Família,"O trabalho executado pelas mulheres tomando como referência a casa e o roçado ou as atividades a elas relacionadas, constitui o objeto central desta dissertação. Procurei detectar os condicionamentos que influenciam o processo de diferenciação social entre os sexos, essencialmente quando se refere ao trabalho executado por essas mulheres no âmbito da casa como no âmbito do roçado com a representação do trabalho de casa como trabalho de mulher, busquei apreender os mecanismos que condicionam a atribuição ""natural "" das tarefas domésticas ao sexo feminino.  Nesse estudo, tentei analisar a imbricação do trabalho  doméstico com o trabalho exercido pelas mulheres no roçado pois parti da hipótese que entre esses espaços, há uma relação de complementaridade, embora reconheça o peso do trabalho doméstico, que se traduz na responsabilidade pela socialização dos filhos e da manutenção da unidade doméstica  pretendi, a partir dessa análise, apreender as representações que as mulheres têm  sobre o trabalho, levando em consideração os fatores que as levam  a considerá-lo apenas uma ajuda. Procurei saber quais as  vantagens e desvantagens de trabalhar em casa; que explicações elaboram para o seu cotidiano e como ele se traduz."
1996,24001023023P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA RURAL,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,ROBERTO DA SILVA RIBEIRO,A Entrevista Sociológica: um dialógo possível. Uma abordagem da Entrevista como conversação.,Mestrado,Metodologia - Entrevistas - Etnometodologia,"A presente  dissertação tem como tema a abordagem da entrevista como conversação. Seu objetivo é propor uma metodologia mais racional para análise de entrevistas em ciências sociais para isto propõe que estas entrevistas sejam abordadas como o produto de uma interação social que as perpassam e demonstrando que estas entrevistas não podem ser encaradas como um mero instrumento de coleta de dados, mas sim como um espaço de negociação e conflito, devendo assim ser analisada. Para tanto, analisaram-se entrevistas abertas realizadas por mestrandos do Programa de Pós-Graduação em Sociologia Rural oferecido pela UFPB seguindo os pressupostos da etnografia da fala."
1996,24001023023P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA RURAL,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,JOÃO BATISTA GUEDES,Despindo o Jeca. Modos e Modas de vestir o campo.,Mestrado,Moda Rural - Design de Vestuário - Sociologia Rural,"Objetivo: analisar os elementos que contribuem para a formação do modo de vestir rural, apresentando como a moda corre para constituir-se como um sinal de identificação do homem rural. O trabalho procura mostar questões relacionadas a: como o meio urbano ""veste"" o meio rural, origens da roupa usada no campo, tipologia da roupa do campo e como o modo de usar contribui para identificação do homem rural muito mais do que a própria roupa. A conclusão busca relativizar a fronteira pouco definida entre o urbano e o rural e que de certa forma é expressa no vestuário, que no trabalho é tomado como linguagem."
1996,24001023023P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA RURAL,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,LUCIRA FRElRE MONTEIRO,"Bonecas e Vassouras. (vida e trabalho das adolescentes do campo e da cidade)"".",Mestrado,Meninas; Atividade Informal; Emprego Doméstico.,"As relações de trabalho doméstico têm, nas últimas décadas, se caracterizado como tendencialmente propícias às atividades de crianças e adolescentes do sexo feminino, provenientes de famílias rurais pobres. Enquanto profissão protegida pelo Estado, em seu sistema de leis, o emprego doméstico tem  conseguido grandes avanços. Paralelamente a isto, verifica-se que a figura da empregada jovem tem se tornado cada vez mais comum em lares de classe média e alta, e à margem da Lei sem qualquer formalidade nem fiscalização das autoridades. A ideologia da inferioridade do trabalho doméstico tem garantido a subordinação das trabalhadoras, favorecendo a que estas abominem a designação ""empregada doméstica"" para preferirem ser tratadas como ""quase da família"" ou ""quase da casa"", construindo disfarces que impliquem na garantia de um tratamento digno e respeitoso. Tal mascaramente, cujo objetivo seria o de melhorar as condições de vida e trabalho, tem por consequência o total desconhecimento legal e fiscalização estatal. Nesta atividade, ao mesmo tempo em que passam por um processo de ressocialização relativo ao aprendizado trazido da casa dos pais, adaptando-se à modernização e ao estilo de vida da classe média-alta urbana, essas meninas desenvolvem novos valores. A grande questão no entanto, consiste no tipo de assistência que elas não recebem dos pais, dos patrões e do Estado, para o encaminhamento adequado à vida adulta e profissional."
1996,24001023023P3,UFPB-JP,UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA ),SOCIOLOGIA RURAL,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,GILEAIDE SILVA COSTA,MLT: O Movimento de Luta pela Terra.  Um Movimento em Movimento.,Mestrado,Partido Político; Movimentos Sociais; Trabalhador Rural.,"A dissertação tem como objetivo analisar a trajetória específica de construção de um movimento social: O Movimento Social de Luta pela Terra (MLT), o seu contexto de surgimento e os princípios que contribuíram para a sua estruturação, visando apreender as suas singularidades, enfim o que o torna um movimento social de luta pela terra. A discussão deste trablho insere-se numa problemática que envolve a relação movimento social e partido político. Nesse sentido, procurou-se compreender: Qual a relação existente entre  MLT e o Partido Comunista do Brasil (PC do B)? O MLT tem uma estrutura a nível da Bahia e originou-se na região cacaueira, mais precisamente no município de Itabuna, em decorrência de três processos concomitantemente: a) O Movimento de Desempregados do Sul da Bahia, intimamente ligado à crise econômica da região cacaueira, que acentuou o desemprego e provocou substanciais mudanças nas regiões de trabalho; b) a dissidência ocorrida no interior do Movimento dos Trabalhadores Rurais Sem-terra (MST) a nível de Bahia; c) a interferência do partido político (PCdoB), na política rural da região. Ressalta-se nesse processo, a estreita ligação entre o MLT, partido político (PCdoB) e movimento sindical, trabalhando em parceria com os Sindicatos de Trabalhadores Rurais merecendo destaque o STR de Itabuna-BA. A influência do PCdoBpode ser percebida na estrutura do movimento fortemente baseado nos proncípios e práticas defendidos por esse partido, a exemplo do centralismo democrático, e, a compreeensão que este tem da estrutura agrária. Em função do movimento ter uma estrutura a nível da Bahia as análises tomaram por base o acampamento Conceição, localizado no minicípio de Ilheús. Este acampamento representa o resultado de toda a trajetória do movimento, a partir da primeira ocupação: a fazenda Bela Vista. A Conceição constitui o primeiro projeto de assentamento na região cacaueira, e, seus membros, mantém uma ligação com o STR de Itabuna, que se materializa na ajuda financeira e direção política. Portanto, através  do estudo desse acampamento pode-se perceber a relação das lideranças do MLT com os membros do movimento, ou seja, o cotidiano do MLT passa a ser percebido através desse grupo específico."
1996,25001019012P9,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,CÉLIA MARIA MEDERIOS DE LUNA FREIRE,"ASSALARIAMENTO RURAL CANAVIEIRO, SITUAÇÃO E PERCEPÇÃO DE CLASSE RELACIONADO AO LOCAL DE MORADIA.",Mestrado,"ASSALARIAMENTO RURAl, CLASSE SOCIAL, MORADIA","O estudo analisa a influência do local de moradia (na área rural ou na cidade) dos trabalhadores canavieiros nos seus interesses e nas suas oportunidades de rendimento, acesso ao mercado de trabalho e na percepção do seu reconhecimento de classe. O estudo considera os trabalhadores canavieiros que são membros do Sindicato de Trabalhadores Ruralis em Ribeirão, na Zona da Mata Sul do Estado de Pernambuco-Brasil.  Os dados sâo coletados através de questionários e depois elaborado um índice de situação de classe (ISC) e um índice de situação de percepção (IPC), o estudo nâo encontra uma diferença significante no índice de situação de classe dos trabalhadores que vivem na área rural ou nas cidades.  Encontrou uma diferença significante na situação de classe entre trabalhadores permanentes e temporários, independente do seu local de residência.  Em relação ao índice de percepção de classe (IPC), encontrou uma diferença significante entre trabalhadores que vivem nas cidades e trabalhadores que vivem nas áreas rurais."
1996,25001019012P9,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,NISE PEDROSO LINS DE SOUSA,ASPECTOS SÓCIO-JURÍDICOS DO CONTRATO DE EMPREGO DOMÉSTICO À LUZ DA ATUAL CONSTITUIÇÃO FEDERAL: Adaptação das patroas e empregadas aos novos direitos trabalhistas.,Mestrado,"EMPREGO DOMÉSTICO, DIREITOS TRABALHISTAS","O presente estudo analisa as repercussões ocorridas no contrato de emprego doméstico com o advento da Constituição Federal, promulgada em 05.10.88, que ampliou os direitos trabalhistas das empregadas domésticas.  A dissertaçãp utilizou como referencial teórico, a Sociologia Jurídica, abordando o tema através da investigação empírica, na cidade do Recife, observando, também, o tratamento dado pelo Direito do Trabalho à questão em exame com o fim de verificar a adaptação das empregadas e patroas aos novos direitos concedidos.  Por fim,levando em consideração todo o contexto histórico de transição por que passou o trabalho doméstico,analisamos a receptividade e cumprimento dos preceitos constitucionais por parte dos protagonistas dessa relação - patroas e empregadas - através das hipóteses de trabalho e de tópicos de extrema importância que foram lançados na linha de expectativas."
1996,25001019012P9,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,JOÃO GILBERTO DE FARIAS SILVA,O CAMINHO DAS ÁGUAS: estudo comparativo entre um morro planejado e um espontâneo na Zona Norte da cidade do Recife,Mestrado,"Recife, Meio Ambiente, Vizinhança","O presente estudo investigou os elementos sócioespaciais associados às mudanças que afetam as redes de vizinhança.  Tal abordagem requereu uma perspectiva interdisciplinar, na qual a sociologia serviu de interlocutora. Assim, procedemos a um estudo comparativo entre o meio ambiente planejado e um espontâneo na Zona Norte da cidade do Recife. Com isso, concluiu-se que o processo de estruturação do assentamento de forma planejada suprimiu os contatos sociais por causa do isolamento das vias de acesso e da redução da visibilidade entre os moradores situados nos espaços abertos e fechados. Ademais, mostramos que os problemas de segurança existentes no morro planejado diminuem as possibilidades de encontro entre os vizinhos, sobretudo porque a organização espacial das casas e das vias para pedestres são desfavoráveis a um controle da segurança através da visibilidade.Constatados então que a segurança é fundamental para a formação das redes de vizinhança em populações de baixa renda. Ela fomenta os encontros entre os vizinhos a qualquer hora e em qualquer local.Daí surgem as atividades de  lazer entre os vizinhos e o consequente fortalecimento do sentimento de pertença,expresso na satisfação pelo lugar."
1996,25001019033P6,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,CIÊNCIA POLÍTICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,EVSON MALAQUIAS DE MORAES SANTOS,MITOPOLÍTICA: O SIMBOLISMO NA ELEIÇÃO DE 89 E SUAS IMPLICAÇÕES POLÍTICAS,Mestrado,"ELEIÇÕES, MITO, SIMBOLISMO, COLLOR, LULA","A eleição de 1989, ainda não foi amplamente pesquisada, principalmente, quanto ao seu simbolismo. Em nossa bibliografia da ciência política, não há uma preocupação com essa temática. É neste aspecto que procuramos preencher esta lacuna: estudar o simbolismo político subjacente às candidaturas de Collor e Lula na eleição de 89, caracterizarmos suas imagens e analisarmos as implicações políticas desse simbolismo. Vimos que os dois candidatos apelaram para o mito do herói, e que este, fazia parte de um tempo que o alimentava e dava sentido. Mas, estas representações míticas eram distintas: por um lado, Collor apresentava um Tempo de destruição, do aniquilamento do outro; o Lula, o seu contramito, a pregação de uma sociedade comunitária e messiânica. Estas representações, dos dois candidatos que foram ao segundo turno, apontam-nos preocupações quanto ao aspecto da democracia no Brasil já que a vitória recaiu ao pai patrão, do herói-macho - Fernando Collor - em detrimento de um imaginário que resgatava os oprimidos, a dimensão libertária-messiânica - não podemos esquecer que a nossa cultura política é baseada no paternalismo, na cidadania regulada, tendo os sentimentos de afetividade privilegiados, podendo ser modificado a bel prazer dos que hegemonizam o poder. Além do que, aquele que protege é o mesmo que espanca, humilha, portanto, sempre apto a agir de acordo com seus ""sentimentos"", como fez o Collor e é característico da nossa cultura. Mas é bom ressaltar também, mesmo que com conotação positiva, assenta-se na simplificação salvacionista, reduzindo os problemas político-sociais entre o bem (os trabalhadores) e o mal (os empresários), entre incluído e excluídos etc. - bem ao gosto de todos heróis. Percorremos a imprensa escrita dos jornais - Folha de São Paulo/O Globo e revistas -Veja/Isto É - de 89, tendo os textos, as manchetes, as charges e fotos como objeto analítico. Além disso, pesquisamos os materiais de propaganda escrita e visual dos candidatos Lula e Collor"
1996,25001019033P6,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,CIÊNCIA POLÍTICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,ERIVALDO CAVALCANTI E SILVA FILHO,PERFIL POLÍTICO DA ELITE INDUSTRIAL PERNAMBUCANA (1992 - 1995),Mestrado,"ELITE INDUSTRIAL, NEOLIBERALISMO, CORPORATIVISMO","Este trabalho examina o atual processo de novos paradigmas (neoliberalismo e corporativismo) e de novas dimensões (ações concretas de desenvolvimento e resgate da imagem) assumidas pela elite industrial pernambucana no período de 1992 a 1995, quando tomam posse na diretoria da FIEPE - Federação das Indústrias do Estado de Pernambuco novos atores identificados com estes pressupostos. O estudo baseou-se em documentos elaborados pela indústria, nas entrevistas realizadas, e na análise dos questionários aplicados, objetivando aparesentar o perfil político dos investigados e as suas contradições na relação discurso/prática. Aferimos durante a pesquisa, conclusões que nos permitiram comprovar a existência dos paradigmas e dimensões anunciados acima, o que nos forneceu subsídios para múltiplas finalizações: 1) os industriais pernambucanos engendraram mudanças nas relações com o setor público, onde o papel do Estado na economia tornou-se fator primordial; 2) a reforma tributária é entendida como o carro-chefe deste deslocamento; 3) as práticas corporativas (regalias oficiais) não dissociadas para proposições da elite  industrial; 4) ocorrera iniciativas concretas de desenvolvimento no Estado capitaneado pelo setor privado, como a Pernambuco S.A. e os pólos graniteiro e gesseiro; 5) o binômio qualidade e produtividade fora interpretado como essencial para a competitividade do setor fabril pernambucana; e 6) na conquista pelos mercados externos, a ênfase é dada as missões empresariais bilaterais, e na integração ao Mercosul."
1996,25001019033P6,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,CIÊNCIA POLÍTICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,SONIA JAY WRIGHT,"GÊNERO E AUTONIOMIA NA CONSTRUÇÃO DO CENTRO DAS MULHERES DO CABO (PERNAMBUCO, 1984-1989)",Mestrado,"GÊNERO, AUTONOMIA , POLÍTICA","Enfoca-se as relações do gênero e autonomia  na construção do Centro das Mulheres do Cabo (CMC), no período de1984 a 1989. Utiliza-se documentos escritos e entrevistas semi-estruturadas. Através destas fontes busca-se os antecedentes da criação nos movimentos sociais das duas décadas que precederam à sua fundação em 1984. A invenção do movimento de mulheres a partir de 1980 fortalece a proposta de organização autônoma das mulheres, através de um espaço próprio, que se efetiva com a criação do CMC. Observa-se que a estrutura do CMC até 1988 é ambígua, constituindo-se numa associação representativa das mulheres que reproduz o modelo institucional hierárquico, mas que também propicia um espaço de fortelecimento das mulheres. Na sua ação, há uma tentativa de combinação da satisfação das necessidades práticas e estratégicas de gênero. Nas suas articulações,  tenta-se ampliar o debate do gênero, participando do Conselho Municipal dos Direitos da Mulher (CMDM) e lançando uma candidatira própria à Câmara nas eleições municipais de 1988. Conclui-se que a construção do CMC contribuiu para a transformação das relações de gênero no Município do Cabo, ao dar visibilidade à questão, e ao ser um instrumento para autonomia das mulheres."
1996,25001019033P6,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,CIÊNCIA POLÍTICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,HELIANE MARIA APOLINÁRIO LEITE DE OLIVEIRA,DEMOCRACIA E POSTURA ÉTICA NA POLÍTICA DAS RELAÇÕES SINDICAIS,Mestrado,"DEMOCRACIA, ÉTICA, RELAÇÕES SINDICAIS","Esta produção do conhecimento representa a nossa pesquisa, numa perpectiva de teorização da prática sindical, dadas as inferências no sentido de haver, por conta de uma desarticulação recorrente da prática com os princípios defendidos, uma inibição das lideranças na formulação de estratégias a que contemplem a questão ética, no cenário da chamada democracia sindical...Com uma visão histórica do movimento sindical, a partir de 1930, situamos o papel da Central Única dos Trabalhadores - CUT, e da Central Geral dos Trabalhadores - CGT, enquanto atores sociais organizados, na perspectiva de mudanças sociais. Daí, enquanto pesquisa qualitativa, através de uma metodologia dialética, engendramos nossas relações com as  lideranças centrais e dos sindicatos internacionalmente escolhidos, utilizando entrevistas, documentos analisados, observações com participação em congresso, assembléias, pelnárias, passeatas, além de uma pesquisa quantitativa realizada em 1992, sobre a prática sindical...Para a teorização dessa prática, como hoje se expressa, consideradas as constatações feitas sobre os indicadores que levam a campo - proporcionalidade, descentralização do poder,  representação sindical e cumprimento dos Estatutos e os indicadores (justiça, igualdade, e  liberdade) suscitados da relação sujeito/objeto ao longo da pesquisa, buscamos a posição teórica de quatro pensadores...Tendo a democracia como contexto da questão ética, dois teóricos foram trabalhados - Noberto Bobbio e Carlos Coutinho - independentemente das respectivas abordagens liberal e socialista de cada um, até porque ambos apontam para uma questão fundamental: o  equilíbrio na interpretação/aplicação/vivência da democracia  representativa e da democracia direta...Para a questão ética, a teorização buscou as posições alternativas de Jonh Raws com a  'justiça como equidade', idealizando uma sociedade cooperativa onde pessoas livres e iguais  entram num acordo; e a Agnes Heller que tematiza o indivíduo, no sentido ético-político, da  vida cotidiana que é a vida de todo homem."
1996,25001019033P6,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,CIÊNCIA POLÍTICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,TULIO AUGUSTO VELHO BARRETO DE ARAUJO,A REPRESENTAÇÃO CLASSISTA NA JUSTIÇA DO TRABALHO  - UM ESTUDO ACERCA DA PRÁTICA DOS PROCESSOS DE ESCOLHA DOS JUÍZES CLASSISTAS EM PERNAMBUCO,Mestrado,"JUSTIÇA DO BRABALHO, JUÍZES CLASSISTAS, PROCESSO DE ESCOLHA","A partir de 1930, o Estado brasileiro passou a intervir amplamente nas relações entre o capital e trabalho visando, sobretudo, deslocar os conflitos da esfera social e para a estatal. Assim, foi sendo constituída uma estrutura sindical corporativa, onde a Justiça do Trabalho tem cumprido um papel relevante. Sob o pretexto de levar para o seu interior a realidade de tais relações e possibilitar a resolução dos litígios não só à luz do Direito (mas visando legitimá-la), foi inserida a representação classista de sindicatos de empregadores e empregados, em todas as suas instâncias. Na essência, tal estrutura tem sido mantida, a despeito das mudanças políticas e econômicas ocorridas no país. Desde então, essa representação tem sido um valioso mecanismo de cooptação de trabalhadores e suas lideranças, característica do corporativismo estatal, mas, principalmente, um instrumento eficaz na relação entre membros dos três poderes e entre esses e influentes famílias. Partindo desses pressupostos, esta dissertação teve o objetivo de analisar aquela representação, o contexto em que foi concebida e institucionalizada, para contrapor as razões que justificaram sua criação e manutenção à sua própria prática cotidiana, bem como analisar os processos em que são colhidos e nomeados. Para tanto, foram feitas entrevistas, aplicados questionários a classistas de Junta e do Pleno do TRT/PE, pesquisados documentos e analisadas reclamações trabalhistas, ajuízadas entre 1991-96. A conclusão a que se chegou aponta para a pouca representividade dos juízes classista e das entidades que os indicam, normalmente de categorias profissionais e econômicas que pouco recorrem à Justiça do Trabalho; no diminuto grau de coincidência entre a origem dos reclamantes e reclamados e as dos classistas; e na inexpressiva participação deles no seu dia-a-dia, em especial nos julgamentos, onde quase sempre seguem o voto dos presidentes das Juntas. Por conseguinte, sugere-se que não podia ser de outra maneira. Pois, por um lado, os processos de escolha e nomeação dos classistas podem ser caracterizados pela existência de mecanismos que propiciam a influência política e a prática do nepotismo, e, por outro, a estrutura sindical corporativa, de caráter oficial e estatal, parece ser um locus favorável para a manutenção de tais mecanismos."
