ano,codigo_programa,sigla_ies,nome_ies,nome_programa,grande_area,area_conhecimento,area_avaliacao,autor,titulo,nivel,palavras_chave,resumo
1990,32001010033P6,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,JEAN MARCEL CARVALHO FRANCA,TITULO TESE JEAN MARCEL            A HIGIENIZACAO DO POVO: CONSTRUCAO DA ORDEM SOCIAL NO RIO DE JANEIRO OITOCENTISTA.,Mestrado,,"TRATA-SE DE UMA HISTORIA DO RIO DE JANEIRO DA PRIMEIRA METADE DO SECULO XIX INTERESSADA NO PROCESSO DE ORDENACAO DO MEIO URBANO.  NAO SOMENT DOS MEIOS COERCITIVOS, MAS SOBRETADO DAQUELES VOLTADOS PARA FORMACAOA  DO POVO, ISTO E, DAQUELES CUJA PROPOSTA DE ORDENACAO BASEAVA-SE NA PREVIS EDUCACAO DOS HABITANTES NA SUA CONSTRUCAO ENQUANTO CIDADAOS CIVILIZADOS E PRODUTIVOS. DESTAS PRATICAS VINCULADAS A MELHORIA DA ""QUALIDA DE"" DOS HABITANTES, O TRABALHO DEDICA ESPECIAL ATENCAO A MEDICINA SOCIAL E AO ALIENISMO. NAO SE TRATA DE UMA HISTORIA DESSAS ""CIENCIAS"". O OBJETIVO DO TEXTO E SITUAR A EMERGENCIA DESSES SABERES, RELACIONANDO-A"
1990,33003017015P3,UNICAMP,UNIVERSIDADE ESTADUAL DE CAMPINAS,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,MARCOS ESTEVAN DEL PRETTE,TRABALHO E CIDADANIA: DO FINAL DA ESCRAVIDAO AO PROJETO CONCILIADOR.,Mestrado,CIDADANIA - IDEOLOGIA              HEGEMONIA - PODER POLITICO         MERCADO DE,"A TESE DISCUTE A RELACAO ENTRE TRABALHO E CIDADANIA DURANTE A SEGUNDA METADE DO SECULO XIX NO BRASIL. PARA TANTO, TOMA COMO REGERENCIA PRINCIPAL  A CONSTRUCAO E ESTABELECIMENTO DE UM PROJETO HEGEMONICO ENTRE AS  DIFERENTES CLASSES SOCIAIS ECONOMICAMENTE DOMINANTES, SUAS RELACOES COM O ESTADO E SUAS PERSPECTIVAS PARA COM A FORCA DE TRABALHO. NESTE SENTIDO, ABORDA-SE PRIMEIRAMENTE AS PRINCIPAIS LINHAS TEORICAS ACERCA DA  CIDADANIA NO MUNDO MODERNO E O USO QUE DELAS SE FAZ NO BRASIL. MOSTRA-SE, A SEGUIR, A GESTACAO DE UM PROJETO ESPECIFICO DE SOCIEDADE E SEU ALCANCE  POLITICO, O PAPEL DA ESCRAVIDAO NA FORMACAO DOS ALICERCES DA  HIPOTESE PRINCIPAL QUE TRATA DA INSERCAO DA FORCA DE TRABALHO ORIUNDA DO UNIVERSO ESCRAVISTA, COMO CIDADAOS DE SEGUNDA CLASSE APOS A ABOLICAO EM 1888. O MATERIAL EMPIRICO ANALISADO COMPOE-SE DE MEMORIAS, RELAT OS DE VIAGEM E DISCURSOS PARLAMENTARES BEM COMO EDITORIAIS E INFORMACOES VEICULADOS NA IMPRENSA PAULISTANA DESDE O FECHAMENTO  DO TRAFICO INTERCONTINENTAL DE ESCRAVOS (1850) ATE A ASCENSAO DA ""POLITICA DOS GOVE RNADORES"" (1900) NA PRESIDENCIA DE CAMPOS SALLES."
1990,41001010018P6,UFSC,UNIVERSIDADE FEDERAL DE SANTA CATARINA,SOCIOLOGIA POLÍTICA,CIÊNCIAS HUMANAS,OUTRAS SOCIOLOGIAS ESPECÍFICAS,SOCIOLOGIA,MARIA CRISTINA BUNN,OS NOVOS MOVIMENTOS SOCIAIS E A CIENCIA SOCIAL: TRANSFORMACOES PARA ALEM DA SUPERFICIE NO MOVIMENTO ECOLOGICO.,Mestrado,MOVIMENTO ECOLOGICO                MUDANCAS SOCIAIS                   MOVIMENTOS,"O ESTUDO APRESENTA A DISCUSSAO DA RACIONALIDADE NA FORMA EM QUE ESTA E EMPREENDIDA PELO MOVIMENTO ECOLOGICO. INVESTIGA O POTENCIAL TRANSFORMADOR DO MOVIMENTO ECOLOGICO, INDICANDO MUDANCAS DE PARADIGMAS, VALORES  E CULTURAS ONDE AQUELE SE MANIFESTA. APONTA PARA IMPLICACOES DA TRANSFORMACAO PARADIGMATICA NA CIENCIA SOCIAL, ENQUANTO PARTE INTEGRANTE DO ""ARCABOUCO CIENTIFICO"" QUESTIONADO. INDICA SINAIS DE MUDANCA PARADIGM ATICA EM CONTEXTO LOCAL - A COMUNIDADE CIENTIFICA DA UFSC (UNIVERSIDADE FEDERAL DE SANTA CATARINA)."
1990,22001018008P3,UFC,UNIVERSIDADE FEDERAL DO CEARÁ,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,CARLOS ALBERTO MARINHO CIRICO,"PESCADORES EM TERRA:O CASO CANOA QUEBRADA,O IMAGINARIO NO PROCESSO DE TRANSFORMACAO ADE UMA COLONIA DE PESCADORES DO LITORAL CEARENSE",Mestrado,"PRODUCAO,PESCA,IMAGEM,PARAISO,LOTEAMENTOS,COTIDIANO,ORGANIZACAO SOCIALESPACO,TRA","NOSSA DISSERTACAO TEM COMO OBJETIVO PRINCIPAL DEMONSTRAR O PROCESSO DE TRANSFORMACAO DE UMA COLONIA DE PESCADORES A PARTIR DA CRIACAO DE UMADETERMINADA IMAGEM DO ESPACO ONDE A COMUNIDADE ESTA ASSENTADA.NO PRIME IRO CAPITULO MOSTRAREMOS AS CIRCUNSTANCIAS EM QUE A IMAGEM FOI EDIFICADA PARA ISSO RESGATAREMOS O TIPO DE ORGANIZACAO SOCIAL LA ENCONTRADA ONDE TODO O SISTEMA DE VALORES E REPRESENTACAO ESTAVA CENTRADO NAS DUAS  ATIVIDADES ECONOMICAS PRINCIPAIS:A PESCA ARTESANAL E A PRODUCAO DE LABIRINTO. PROCURAMOS APREENDER O TIPO DE CATEGORIA DE INDIVIDUOS QUE MATERIALIZOU EDEMICAMENTE CANOA QUEBRADA NO CASO UMA JUVENTUDE CONTESTAD A BELEZA NATURAL DO LOCAL. ISTO NOS LEVOU A APREENDER A DINAMICA DOS INVESTIMENTOS MOBILIARIOS COMO OS LOTEAMENTOS E A LUTA INTERNA DOS MORADORES PELA POSSE DA TERRA. FINALMENTE DEMONSTRAMOS COMO O TURISMO MOLD OU A IMAGEM CRIADA,OUSEJA,DE PARAISO SEGUNDO UMA PERSPECTIVA TURISTICAANALIZAMOS O TURISMO REORGANIZANDO O ESPACO E DISCIPLINANDO AS RELACOES SOCIAIS NUMA DIMENSAO."
1990,23001011004P0,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,CIÊNCIAS SOCIAIS (DESENVOLVIMENTO REGIONAL),CIÊNCIAS HUMANAS,SOCIOLOGIA DO DESENVOLVIMENTO,SOCIOLOGIA,ANTONIO RIBEIRO DANTAS,A REPRESENTACAO DA HOMOSSEXUALIDADE: A LEITURA DA IMPRENSA ESCRITA,Mestrado,HOMOSSEXUALIDADE                   IMPRENSA                           NATAL-RN,"O PRESENTE TRABALHO TRATA DA REPRESENTACAO TRATA DA REPRESENTACAO DA  HOMOSSEXUALIDADE E DO HOMOSSEXUAL ATRAVES DE UMA LEITURA DA IMPRENSA ESCRITA. FOI REALLIZADO A PASRTIR DOS ARQUIVOS DO JORNAL TRIBUNA DO NOR TE, NOS PERIODOS DE 1966 A 1970 E DE 1980 A 1982. TOMA-SE A HOMOSSEXUALIDADE E O HOMOSSEXUAL COMO REPRESENTACOES CONSTRUIDAS SOCIALMENTE ATRAVES DOS PROCESSOS DE EXTERIORIZACAO, OBJETIVACAO E INTERIORIZACAO DEF INIDOS POR BERGER. TRATA-SE TAMBEM DA HISTORIA DO JORNAL, DO GRUPO PO LITICO QUE O MANTEM E DA SEXUALIDADE E HOMOSSEXUALIDADE NA CIDADE DO  NATAL."
1990,31002013007P9,UFRRJ,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,"DESENVOLVIMENTO,AGRICULTURA E SOCIEDADE",CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,PAULO ROBERTO MARTINS,CONTRIBUICAO A ANALISE DA ORGANIZACAO E COMPETICAO NA INDUSTRIA DE IRRIGACAO POR ASPERSAO NO BRASIL,Mestrado,IRRIGACAO                          INDUSTRIA                          INOVACOES,"O PRESENTE TRABALHO ANALISA A INDUSTRIA DE IRRIGACAO POR ASPERSAO NO BRASIL. ENTRE OS PRINCIPAIS COMPONENTES DESTA ANALISE ESTAO A CONSTITUICAO HISTORICA DO SETOR, A HETEROGENEIDADE DESTE EM TERMOS DE PROPRIEDA DE DO CAPITAL; LOCALIZACAO ESPACIAL; AREAS DE ATUACAO, TAMANHO E GRAU DE VERTICALIZACAO DA EMPRESA; ESTAGIO TECNOLOGICO DO PARQUE INDUSTRIAL E TIPOS DE APARELHOS E EMISSORES DE IRRIGACAO POR ASPERSAO PRODUZIDOS  NO BRASIL. NO QUE CONCERNE A TECNOLOGIA, E AVALIADO SE HOUVE POR PARTE DAS EMPRESAS INOVACAO TECNOLOGICA PRIMARIA OU SECUNDARIA, EXPRESSAS NOS APARELHOS PRODUZIDOS E NO PROCESSO DE COMPETICAO INTERINDUSTRIAL A  DE ""PONTA"". QUANTO AO MERCADO, ESTE SE CARACTERIZA POR SER DO TIPO OLIGOPOLIO DIFERENCIADO. COM BASE NESTES ESTUDOS, PREVE-SE PARA 1990 A MAIOR QUEDA RELATIVA NAS VENDAS REALIZADAS NESTA DECADA. A LONGO PRAZO,  POREM, AS PERSPECTIVAS SAO BOAS, EM FUNCAO DO POTENCIAL DE AREAS A SEREM IRRIGADAS."
1990,32001010033P6,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,RENAN SPRINGER DE FREITAS,INTERPRETACAO E LITERALIDADE.,Doutorado,,"ESTUDO DE DECISOES JUDICIARIAS, DISCUTINDO AS PERSPECTIVAS DA ANTROPOLOGIA JURIDICA DA ETNOMETODOLOGIA.                                                                       A                                  A"
1990,33002010028P1,USP,UNIVERSIDADE DE SÃO PAULO,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,MARCIA DE PAULA LEITE,A VIVENCIA OPERARIA DA AUTOMACAO MICROELETRONICA.,Doutorado,VIVENCIA OPERARIA                  AUTOMACAO                          MICROELETR,NAO ENTREGOU RESUMO.
1990,33005010006P0,PUC/SP,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,CIÊNCIAS SOCIAIS,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,FRANCA BARBARA HELIODORA K.MARTINS,CONSCIENCIA POLITICA DO PEQUENO FUNCIONARIO PUBLICO,Mestrado,PEQUENO FUNCIONARIO PUBLICO        CONSCIENCIA POLITICA               BARNABE,"ESTA DISSERTACAO TEM CARATER EXPLORATORIO EM RAZAO DA CARENCIA DE ESTUDOS SOBRE SEU OBJETO: O BARNABE- FUNCIONARIO PUBLICO CIVIL DE NIVEL MEDIO, O MAIS BAIXO NIVEL DO FUNCIONALISMO PUBLICO FEDERAL BRASILEIRO, A QUELE QUE NAO TEM NIVEL UNIVERSITARIO. ESTE ESTUDO, COM A CONSCIENCIA POLITICA COMO TEMA NUCLEAR, DISTINGUE DOIS NIVEIS BASICOS: DO INDIVIDUO, SUJEITO FUNCIONARIO E DO COLETIVO, OU SUA ORGANIZACAO POLITICA. DO SUJEITO ANALISAM-SE CARACTERISTICAS PESSOAIS, UNIVERSO CULTURAL, TRABALHO QUE REALIZA, SUA IMPORTANCIA, APROXIMACAO COM A CONSCIENCIA DE CLASSE E COM A IDEIA DE POBRE DIABO. DO COLETIVO EXAMINAM-SE FORMAS DE MO  A MARCO DE 1989 COM AMOSTRA DE FUNCIONARIOS PUBLICOS FEDERAIS NO RIO DE JANEIRO E NITEROI E COM LIDERANCAS NACIONAIS E LOCAIS DE SEUS MOVIMENTOS. DO OUTRO, AS ANALISES BALIZAM-SE POR FORMULACOES DE PENSADORES NACIONAIS E ESTRANGEIROS QUE JA TEORIZARAM SOBRE O TEMA OU QUESTOES A ELE REFERIDAS."
1990,53001010009P0,UNB,UNIVERSIDADE DE BRASÍLIA,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,ANGELA CRISTINA BELEM MASCARENHAS,DO INTERIOR DO ESTADO: FUNCIONARIOS PUBLICOS E PRATICA POLITICA,Mestrado,FUNCIONARIOS PUBLICOS              PRATICA POLITICA,"PARTINDO-SE DA CONCEPCAO GRAMSCIANA DE ESTADO INTEGRAL E CONCEBENDO-SEOS SEUS MEMBROS COMO TRABALHADORES TECNICO-ADMINISTRATIVOS, ANALISANDO-SE A PRATICA POLITICO-SINDICAL DO FUNCIONALISMO PUBLICO FEDERAL NA DE CADA DE 80. NAS GRANDES MOBILIZACOES DESTA DECADA, PARTICULARMENTE EM SUA SEGUNDA METADE, DESTACAM-SE A DOS FUNCIONARIOS PUBLICOS FEDERAIS, QUE TENTAM CRIAR UMA NOVA IDENTIDADE DISTINTA DA IMAGEM DO BARNABE. ES TUDA-SE, PARTICULARMENTE, O CASO DE BRASILIA."
1990,33003017015P3,UNICAMP,UNIVERSIDADE ESTADUAL DE CAMPINAS,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,LYZ ELIZABETH AMORIM MELO DUARTE,POSSES E POSSEIROS DE PONTINOPOLIS: A BUSCA DA TERRA PROMETIDA.,Mestrado,REPRODUCAO DO CAMPESINATO/CONFLITOSPELA TERRA/MIGRACOES/IGREJA CATOLICA.,"ESTE TRABALHO ENFOCA AS CONDICOES DE REPRODUCAO DO CAMPESINATO, CONSIDERADO COMO CATEGORIA SOCIAL ESPECIFICA. ANALISA UM NUCLEO DE POSSEIROS, PROCURANDO DETECTAR OS FATORES QUE AUXILIARAM E OS QUE DIFICULTARAM A REPRODUCAO DESSES LAVRADORES. RESGATA A HISTORIA DAS MIGRACOES EMPREENDIDOS ATE A INSTALACAO EM PORTINOPOLIS, POVOADO SITUADO NA AREA DE ABRANGENCIA DA PRELAZIA DE SAO FELIX DO ARAGUAIA. CARACTERIZA AS UNICAD ADES DE PRODUCAO DESSES LAVRADORES COMO SENDO DE BASE FAMILIAR. VERIFICA QUE O GRAU DE AUTO EXPLORACAO SERA DETERMINADO POR UM CALCULO REALIZADO PELA FAMILIA, CONSIDERANDO-SE DE UM LADO A SATISFACAO DA DEMANDA LA TERRA E UM ELEMENTO CONSTANTE NA VIDA DESSAS POPULACOES. ANALISA A ACEITACAO, POR PARTE DOS LAVRADORES, DA LIDERANCA DA IGREJA CATOLICA E SUA INTERMEDIACAO NAS LUTAS PELA TERRA COMO UM ELEMENTO VIABILIZADOR,  DE UM ""PROJETO CAMPONES"". CONSTATA QUE, APESAR DA REGULARIZACAO FUNDICARIA SER CONSIDERADA COMO UM FATOR ESTABILIZADOR, O PROCESSO QUE SE DESENCADEIA APOS A SUA CONQUISTA E A DESESTRUTURACAO DESSA COMUNIDADE D E LAVRADORES..."
1990,41001010018P6,UFSC,UNIVERSIDADE FEDERAL DE SANTA CATARINA,SOCIOLOGIA POLÍTICA,CIÊNCIAS HUMANAS,OUTRAS SOCIOLOGIAS ESPECÍFICAS,SOCIOLOGIA,RAQUEL QUADROS SEIFFEIRT,EXTENCAO RURAL EM SANTA CATARINA. IMPASSES POLITICO PEDAGOGICOS (1956-1985).,Mestrado,"EDUCACAO RURAL, POLITICA AGRICOLA  SOCIOLOGIA DA EDUCACAO             SANTA CATA","O ESTUDO ABORDA A EXTENSAO RURAL (ER) ENQUANTO PRATICA EDUCATIVA DIRECIONADA PARA A MODIFICACAO DOS PADROES TECNOLOGICOS NO CONTEXTO DE POLITICAS ESPECIFICAS DO DESENVOLVIMENTO REGIONAL. A ANALISE DAS ORIGENS D O SISTEMA DE ER MOSTRA A INCORPORACAO GRADUAL DA AGRICULTURA BRASILEIRA AOS CIRCUITOS ECONOMICOS DESIGUAIS DE UM CONTEXTO INTERNACIONAL BIPOLAR MARCADO PELAS TENSOES DA GUERRA FRIA. NO CASO ESPECIFICO DA EXPERI ENCIA CATARINENSE INFERIU-SE QUE O EXTENSIONISMO NASCEU E IMPLANTOU-SE SOB O CONTROLE POLITICO DAS CLASSES PATRONAIS (FARESC, FIESC, CONFEDERECAO DA AGRICULTURA), GERANDO A AMBIGUIDADE QUE TEM MARCADO A EXTENSA LOGICO DO SISTEMA PRODUTIVO , GERANDO MODIFICACOES NA ESTRUTURA AGROCOMERCIAL E AGROINDUSTRIAL QUE VIERAM A COLOCAR O ESTADO EM POSICAO DE LIDERANCA ENQUANTO PRODUTOR NACIONAL DE ALIMENTOS."
1990,22001018008P3,UFC,UNIVERSIDADE FEDERAL DO CEARÁ,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,EROTILDE HONORIO SILVA,SEMPRE SHAKESPEARE A EXPRESSAO DRAMATICA E POLITICA DO TEATRO POPULAR E DO TEATRO DE PERIFERIA DE FORTALEZA,Mestrado,"CULTURA POPULAR,MOV.SOCIAIS URBANOSTEATRO DE PERIFERIA,TEATRO POPULAR,RESISTENCI","EMPREENDEMOS NO PRESENTE TRABALHO UM ESTUDO DE CASO SOBRE OGRITA(GRUPOINDEPENDENTE DE TEATRO AMADOR) COM O OBJETIVO DE EXPLICITAR A EXPRESSAO DRAMATICA DO TEATRO DE PERIFERIA,NO PERIODO QUE COMPREENDE 1973/86, ELEGEMOS O GRITA POR SENTIRMOS A IMPORTANCIA DA RELACAO ENTRE O TEATROE OS MOVIMENTOS SOCIAIS URBANOS, ACENTUADA NO PERIODO DE SUA ATUACAO. O PRIMEIRO CAPITULO TRATA DA DISCUSSAO SOBRE O CONCEITO DE CULTURA POP ULAR,LEVADA A EFEITO POR GRUPOS COMO O CPC NOS ANOS 60, CORTE EFETUADO PELO GOLPE DE 64 E A CONSEQUENTE RETOMADA PELA SOCIEDADE CIVIL DO CONTEXTO SOCIO-POLITICO, AGORA COM A EMERGENCIA DO TEATRO POPULAR E OS MO E COMUNICACAO DE MASSA E A FEDERACAO DE TEATRO AMADOR.APRESENTAMOS O  TEATRO DE PERIFERIA NA PERSPECTIVA DO ENCONTRO DO TEATRO POPULAR E OS MOVIMENTOS SOCIAIS URBANOS. CONSTATAMOS QUE O TEATRO DE PERIFERIA SE DESENVOLVE CONCOMITANTE AS ATIVIDADES DO GRITA E A EMERGENCIA DOS MSUS ESSE ENTRELACAMENTO TORNA-SE DE FUNDAMENTAL IMPORTANCIA PARA A APREENSAO DAS ATIVIDADES SOCIO-CULTURAIS EM CONJUNTO COM A ACAO POLITICA NA CONTEMPORANEIDADE."
1990,23001011004P0,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,CIÊNCIAS SOCIAIS (DESENVOLVIMENTO REGIONAL),CIÊNCIAS HUMANAS,SOCIOLOGIA DO DESENVOLVIMENTO,SOCIOLOGIA,ALIPIO DE SOUSA FILHO,"IDEOLOGIA, CULTURA E SOCIEDADE - UMA DISCUSSAO EM TORNO DE CONCEITOS",Mestrado,IDEOLOGIA                          CULTURA                            SOCIEDADE,"O CONCEITO DE IDEOLOGIA EM TORNO DO QUAL SE DESENVOLVEM AS PROBABILIDADES DE ANALISE DA DOMINACAO E DE COMO ESTA SE PRATICA. ANALISA O DIS  CURSO IDEOLOGICO COMO PRATICA DE DOMINACAO SOCIAL. ABORDA AS CONTRIBUI COES DE K.MARX E AS DISCUSSOES MARXISTAS CONTEMPORANEAS - GRAMSCI,    ALTHUSSER, LEFORT, CHAUI. AS REFLEXOES CONTIDAS PROCURAM CONTRIBUIR   PARA UMA TEORIA DA IDEOLOGIA EM GERAL, QUE DIGA RESPEITO A REALIDADE DA IDEOLOGIA COMO FENOMENO SOCIAL QUE COINCIDE COM TODO O VASTO SIMBO LISMO PROPRIO DAS SOCIEDADE HUMANAS. NA ANALISE APARECERAO OUTROS AUTORES. ALGUNS DELES COMO FOUCAULT E PIERRE CLASTRES, NOS SERAO UTEIS PA NARIO, INCONSCIENTE, E MESMO IDEOLOGIA."
1990,31002013007P9,UFRRJ,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,"DESENVOLVIMENTO,AGRICULTURA E SOCIEDADE",CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,SONIA MARIA DALCOMUNI,A IMPLANTACAO DA ARACRUZ CELULOSE NO ESPIRITO SANTO - PRINCIPAIS INTERESSES EM JOGO,Mestrado,INDUSTRIALIZACAO PESADA            DESENVOLVIMENTO BIOTECNOLOGICO,"ESTA DISSERTACAO TENTA DEMONSTRAR QUE A IMPLANTACAO DA ARACRUZ CELULOSE S.A. NO ESPIRITO SANTO E RESULTANTE DE UMA CONJUNCAO DE FATORES RELACIONADOS A DINAMICA CAPITALISTA A NIVEL NACIONAL E ESTADUAL. NO PLANO NACIONAL, O FOMENTO ESTATAL A INDUSTRIALIZACAO PESADA, NAS DECADAS DE 60-80, PROMOVE PAULATINAMENTE PROFUNDAS MUDANCAS ESTRUTURAIS NA INDUSTRIA DE CELULOSE NO PAIS. ESTA PASSA A SE CARACTERIZAR PELA FORTE CONCE NTRACAO E CENTRALIZACAO DO CAPITAL, ELEVADAS BARREIRAS A ENTRADA, INTEGRACAO VERTICAL DA PRODUCAO, ADOCAO DO DESENVOLVIMENTO BIOTECNOLOGICO ENQUANTO PRINCIPAL FATOR DE CONCORRENCIA, E FORTE VIES EXPORTADOR A NI AL; DEMASIADAMENTE DEPENDENTE DA MONOCULTURA DO CAFE. POR OUTRO, SUSCITAM DESDE O FINAL DOS ANOS 60 INTERESSES NO DESENVOLVIMENTO DA INDUSTRIA DE CELULOSE NO ESPIRITO SANTO. ESSES INTERESSES, APENAS NOS ANOS 70 , EM ESPECIAL COM A IMPLEMENTACAO DO II PND, ENCONTRAM CONJUNTURA FAVORAVEL A SUA CONSECUCAO EM CONSONANCIA, PORTANTO, COM A DINAMICA CAPITALISTA NACIONAL, O ESPIRITO SANTO SE INSERE NO NOVO PADRAO DA INDUSTRIA LIZACAO BRASILEIRA."
1990,32001010033P6,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,NAIR COSTA MULS,"TRABALHO, CONSCIENCIA E LUTA: A FORMACAO DO, PROLETARIADO RURAL EM MINAS GERAIS.",Doutorado,,"ANALISE DA EMERGENCIA DO PROLETARIADO RURAL COMO CLASSE SOCIAL.  PASSOU PELA RECONSTRUCAO HISTORICA DA AGRICULTURA PROCURANDO SITUAR A GENES DO CAMPESINATO E SUAS PARTICULARIAADES ECONOMICAS, CULTURAIS E IDEOLA OGICAS. DENTRO DO NOVO PERFIL DA ESTRUTURA DE CLASSES NO CAMPO MINEIRO SE IMPOS A ANALISE DAS LUTAS DE CLASSE QUE AI SE REGISTRAM E A ANALISE DO PAPEL DOS NOVOS INTELECTUAIS ORGANICOS - SOBRETUDO CONTAG, FETAEM G E CEBS-CPT NO PROCESSO DE REFORMA CULTURA E MORAL DAS MASSAS RURAIS NA SUPERACAO DA IMEDIATIVIDADE NA CONSTRUCAO DA CONSCIENCIA DE CLASSE."
1990,33002010028P1,USP,UNIVERSIDADE DE SÃO PAULO,SOCIOLOGIA,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,LUCIA HELENA GAMA,HARE KRSNA: O SONHO ACABOU - MOVIMENTOS DE JOVENS NA DECADA DE 60/90 E A EMERGENCIA DE GRUPOS RELIGIOSOS DE FILOSOFIAS ORIENTAIS.,Mestrado,MOVIMENTOS JUVENIS                 FILOSOFIAS ORIENTAIS               CLASSES ME,"OS MOVIMENTOS JUVENIS QUE SUCEDEM A 2A. GUERRA MUNDIAL, REFLETEM O AVANCO DA INSDUSTRIALIZACAO COM INCREMENTO DAS CLASSES MEDIAS QUE PRESSIONAM NO SENTIDO DE ATUAR AMPLAMENTE NA VIDA PUBLICA. PASSANDO DE POSICO ES MAIS INDIVIDUAIS E EXISTENCIAIS, NOS ANOS 50 A POSTURAS COLETIVISTAS, POLITIZADAS NOS ANOS 60, PARA EM 70 SE VOLTAREM PARA A ACAO NA AREA CULTURAL. OS JOVENS VEM LUTANDO CONTRA A REIFICACAO DA EXISTENCIA HUM ANA, IMPOSTA PELO AVANCAR DA INDUSTRIALIZACAO E COMERCIALIZACAO QUE, ADENTRAM O TERRENO DA CULTURA E DA VIDA PRIVADA. NESTE UNIVERSO DE CONTESTACAO, AS FILOSOFIAS ORIENTAIS GANHAM ESPACO EM 60, SERAO EXPLORADAS NTENSIDADE DA MODERNIZACAO ALIADA A RADICALIZACAO DA CONTESTACAO AOS VALORES, NO PERIODO, CRIAM NECESSIDADES DE REPOSICAO DE NORMAS QUE VIESSEM A OCUPAR O LUGAR DAQUELES, ATE ENTAO, ORIENTADORES DA VIDA PRIVADA . A CONTRADICAO ENTRE A QUEBRA COM O ESTABELECIDO E A NECESSIDADE DE APELO A VALORES ""OUTROS"", ACABA SENDO NESTA OPCAO RELIGIOSA, PLENAMENTE SATISFEITO NO PLANO SIMBOLICO. NO INTERIOR DA CRENCA S PROJETA NAS DI VINDADES; KRSNA E RAMA - PRAZER E NORMA. A HISTORIA RECENTE DO GRUPO MOSTRA UM FORTALECIMENTO DA NORMA EM DETRIMENTO DO PRAZER."
1990,33005010006P0,PUC/SP,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,CIÊNCIAS SOCIAIS,CIÊNCIAS HUMANAS,SOCIOLOGIA,SOCIOLOGIA,TELERMAN ROSALI,UM LUGAR AO SOL - A MULHER NA P L,Mestrado,"UM LUGAR AO SOL                    MULHER E RELIGIAO                  PL, MULHER","ESTE TRABALHO TEM POR OBJETIVO ESTUDAR A MULHER EM UMA RELIGIAO ORIENTAL APL QUE CHEGA AO BRASIL NA DECADA DE 70 E VEM GANHANDO UM GRANDE NUMERO DE ADEPTOS. ESTUDOS SOBRE O FENOMENO RELIGIOSO ATE POUCO TEMPO. T INHAM POR PREOCUPACAO MOSTRAR QUE A RELIGIAO E INERENTE E FUNDAMENTAL A CONDICAO HUMANA. RECENTEMENTE VEM SENDO EXPLORADA UMA NOVA PERSPECTIVA QUE INCLUI A QUESTAO DO GENERO PARA UM ENTENDIMENTO MAIS APROFUNDAD O DA RELIGIAO PERMITINDO O APARECIMENTO DE NOVAS FACETAS DA RELIGIAO QUE SE TORNAM SIGNIFICATIVAS QUANDO ARTICULADAS COM A SOCIEDADE. ATRAVES DA MEDIACAO DE UM TERCEIRO ELEMENTO O FEMININO AO ESTUDAR A MULHER N S QUE SE TORNAM INTERPRETACAO SIMBOLICA DESTA CONCEPCAO DE MULHER APL AO FORNECER A SUA FIEL UM MAPA QUE ORIENTA A SUA CONDUTA. ENFATIZA A IMPORTANCIA DO TRABALHO FEMININO, ENQUANTO PRODUTOR DE VALOR DE USO PAR A O CAPITAL NAO QUESTIONANDO QUANDO AS RELACOES DOMINACAO  SUBORDINACAO DA NOSSA SOCIEDADE QUE AJUDA A CONSERVAR ATRAVES DO DISCURSO ELOGIOSO SOBRE A MULHER POSSIBILITANDO, ESTE UM NOVO SENTIDO A SUA SUBMISSAO FAZENDO COM QUE ELA CONSIGA SEU LUGAR AO SOL."
